Age,Gender,Height,Weight,CALC,FAVC,FCVC,NCP,SCC,SMOKE,CH2O,family_history_with_overweight,FAF,TUE,CAEC,MTRANS,NObeyesdad,BMI
28.583944,0,1.57856,65.522744,2,0,2.0,2.283673,0,0,1.970622,1,1.863258,1.581703,2,3,6,26.294801048626912
20.392665,0,1.525234,65.220249,3,0,2.451009,3.0,0,0,2.0,1,2.177243,1.323877,2,3,6,28.035576876610424
22.154854,0,1.481682,61.373868,3,0,2.0,2.983297,0,0,1.453626,1,0.32896,0.509396,2,3,6,27.955900433111218
19.108796,1,1.768578,87.803311,2,1,2.754646,3.0,0,0,2.957821,1,2.242754,0.786609,2,3,6,28.071295531498784
20.70768,0,1.569878,69.743323,3,0,2.417635,3.0,0,0,1.937674,1,1.417035,1.0,2,3,6,28.298983063503552
20.634694,0,1.568188,67.904023,3,0,2.512719,3.0,0,0,1.131169,1,0.095389,1.0,2,3,6,27.6120882332731
22.052152,1,1.792527,89.994415,2,1,1.771693,1.890213,0,0,2.0,1,0.0,1.36595,2,3,6,28.00813211173453
22.869778,1,1.795311,89.868784,2,1,1.57223,1.888067,0,0,2.0,1,0.0,0.552498,2,3,6,27.882356881326533
22.909992,0,1.700038,80.0,3,1,2.0,3.0,0,0,2.0,1,0.973114,1.540298,2,3,6,27.68042340807099
23.0,0,1.668649,80.458343,3,1,2.0,2.256119,0,0,1.142873,1,0.807076,1.611271,2,3,6,28.89622426303332
24.679807,1,1.7,84.687554,2,1,2.0,3.0,0,0,2.020424,1,0.0,1.0,2,3,6,29.303651903114194
23.884212,1,1.713825,83.952968,2,1,2.0,2.6648,0,0,1.810738,1,0.80989,1.0,2,3,6,28.582690520614236
25.461411,0,1.7,78.055968,2,1,2.661556,3.0,0,0,3.0,1,0.55181,0.658783,2,3,6,27.008985467128028
31.333798,1,1.835381,91.059595,2,1,2.0,3.0,0,0,1.18423,1,0.155579,0.453404,2,3,6,27.03169329945654
24.108711,1,1.7,80.761409,2,1,2.0,3.0,0,0,2.879402,1,0.0,0.322405,2,3,6,27.94512422145329
28.830558,0,1.7,78.0,1,1,3.0,3.0,0,0,1.699971,1,1.727114,1.0,2,0,6,26.989619377162633
17.570089,1,1.7,83.199034,3,0,2.097373,2.547086,0,0,1.538626,1,1.0,0.761898,2,3,6,28.78859307958478
19.027574,0,1.659877,77.272652,2,1,2.061461,2.812283,0,0,3.0,1,0.362441,0.78519,2,3,6,28.046198476302376
25.632447,1,1.836943,96.192662,2,1,1.317729,2.278652,0,0,2.0,1,1.80674,1.93977,2,3,6,28.506938744912027
22.94313,1,1.819614,93.086419,2,1,1.882235,1.240046,0,0,2.0,1,0.0,1.541493,2,3,6,28.11433298318184
23.285553,1,1.717775,85.312639,2,1,2.951591,3.0,0,0,2.971557,1,0.0,0.947192,2,3,6,28.912178773315276
23.0,1,1.791867,90.0,2,1,2.067817,3.0,0,0,1.082084,1,0.0,1.922364,2,3,6,28.030507881762865
25.19291,0,1.7,80.749657,1,1,2.54527,3.0,0,0,2.269564,1,0.503122,1.0,2,3,6,27.94105778546713
34.389906,1,1.68108,83.568035,3,1,2.0,1.660768,0,0,2.482294,1,0.891205,0.0,2,0,6,29.570824086644407
26.595893,0,1.660756,78.574786,1,1,2.0,2.597608,0,0,2.0,1,0.0,0.434198,2,3,6,28.488628806252603
34.543563,1,1.765188,85.0,3,1,2.694281,3.0,0,0,2.653831,1,1.96582,0.891189,2,0,6,27.279536869402385
21.808159,1,1.65,80.0,3,1,2.0,3.0,0,0,2.0,1,0.826609,2.0,2,3,6,29.384756657483933
18.118277,1,1.654757,80.0,3,1,2.821977,2.044035,0,0,1.954968,1,1.0,0.854536,2,3,6,29.21605228946772
22.0,1,1.691303,80.539,2,1,2.0,2.038373,0,0,2.0,1,2.70825,1.506576,2,3,6,28.155509747775493
28.770852,0,1.532897,65.031879,3,0,2.0,1.0,0,0,1.0,1,0.262171,0.0,2,3,6,27.675810861676226
25.483381,0,1.565288,64.848627,3,0,2.0,1.0,0,0,1.0,1,0.740633,0.0,2,3,6,26.46746051386758
21.67315,0,1.5,63.65233,3,0,2.0,1.474836,0,0,2.0,1,0.274838,0.613902,2,3,6,28.289924444444445
23.469538,0,1.507106,64.814109,3,0,2.252472,3.986652,0,0,2.0,1,0.934286,0.890626,2,3,6,28.53526811520985
23.0,1,1.70074,81.32297,2,1,2.0,2.720642,0,0,1.5197,1,0.279375,1.043435,2,3,6,28.114954110625884
23.0,1,1.715118,81.650778,2,1,2.0,1.976744,0,0,1.628997,1,0.880584,1.127675,2,3,6,27.756986714960163
33.690239,0,1.681842,77.426465,3,1,3.0,2.679724,0,0,1.999737,1,1.747347,0.681773,2,0,6,27.372788637861113
34.369686,0,1.652202,77.13322,3,1,2.595128,1.619796,0,0,1.642251,1,0.662831,0.999268,2,0,6,28.256292311136352
31.426573,1,1.848683,99.0,2,1,2.759286,2.59257,0,0,2.549617,1,1.427233,0.519395,2,0,6,28.967452229142477
34.288249,1,1.835678,96.01851,2,1,2.0,1.546665,0,0,3.0,1,1.0,0.0,2,0,6,28.494560068742068
18.863875,0,1.560029,71.728069,2,0,3.0,3.339914,0,0,2.0,1,1.0,1.0,2,3,6,29.472962796490553
18.951144,0,1.621048,72.105856,2,0,3.0,3.884861,0,0,2.0,1,1.0,1.0,2,3,6,27.43966389854694
19.671876,1,1.699474,78.0,3,0,1.925064,2.358298,0,0,2.774043,1,0.0,0.133566,2,3,6,27.006328943487706
17.971574,1,1.720379,85.0,2,1,2.0,3.0,0,0,2.802498,1,1.0,0.41758,2,3,6,28.71908906003529
18.0,1,1.758787,85.050558,2,1,2.846981,3.0,0,0,2.87781,1,1.0,0.429081,2,3,6,27.494806873576323
18.701766,1,1.704908,81.384224,2,1,2.650629,1.0,0,0,1.708083,1,1.876051,0.938791,2,3,6,27.99872980952506
34.389679,0,1.691322,77.561602,3,1,3.0,1.802305,0,0,2.0,1,0.390877,0.0,2,0,6,27.114036391436706
17.178483,1,1.78629,95.277392,2,1,2.0,3.0,0,0,3.0,1,1.072318,0.651904,2,3,6,29.859733471384406
33.0816,1,1.705617,83.016968,3,1,2.0,2.7976,0,0,2.991671,1,2.148738,0.0,2,0,6,28.536705657429163
33.270448,1,1.733439,84.75383,3,1,2.631565,2.627173,0,0,2.253422,1,2.690756,0.845774,2,0,6,28.20604576456827
20.0,0,1.625236,74.433362,2,0,2.522399,1.032887,0,0,2.397653,1,2.358699,0.440087,2,3,6,28.179596375891656
18.549437,0,1.545196,72.467862,2,0,3.0,3.014808,0,0,2.0,1,1.997529,1.0,2,3,6,30.351369939708
34.243146,1,1.843172,92.69551,2,1,2.0,2.271734,0,0,2.629043,1,1.0,0.075823,2,0,6,27.285189197095583
23.32012,1,1.705813,82.011962,2,1,2.784471,2.122545,0,0,2.984153,1,2.164472,0.203978,2,3,6,28.184761366437318
19.703095,1,1.704141,78.790936,2,0,1.650505,3.0,0,0,2.0,1,1.73234,1.0,2,3,6,27.130963003792186
19.223259,1,1.706082,78.073528,2,0,1.961347,3.0,0,0,2.0,1,1.655488,1.0,2,3,6,26.8227932966895
29.695603,1,1.842943,93.798055,2,1,2.133955,2.902766,0,0,1.753464,1,1.729987,1.0,2,3,6,27.616588352437866
27.0,1,1.880992,99.623778,2,1,2.684528,1.0,0,0,1.05668,1,1.516147,0.084006,2,3,6,28.15717696752521
21.027662,1,1.726774,82.853749,2,1,2.265973,2.687502,0,0,2.0,1,2.21722,0.648522,2,3,6,27.786968106330058
33.015258,1,1.73196,84.315608,3,1,2.0,3.0,0,0,2.205911,1,1.293396,0.0,2,0,6,28.10814988488492
18.0,1,1.751278,86.963628,2,0,3.0,3.0,0,0,2.0,1,1.271667,0.155278,2,3,6,28.354857277343264
30.553097,1,1.780448,88.431954,2,1,2.0,1.178708,0,0,1.791286,1,0.893362,0.276364,2,3,6,27.89655874808513
33.0,1,1.85,97.92035,2,1,2.0,3.0,0,0,1.117464,1,1.0,0.663649,2,3,6,28.61076698319941
24.911994,1,1.785241,88.03748,2,1,1.306844,2.279546,0,0,2.0,1,0.0,0.739609,2,3,6,27.62319429040498
24.444846,1,1.718845,86.319887,2,1,2.0,2.677693,0,0,2.693978,1,0.0,0.688013,2,3,6,29.217121921460002
19.911246,0,1.530248,68.85097,3,0,2.258795,3.53009,0,0,1.172186,1,0.678943,1.0,2,3,6,29.40264646557727
34.204408,0,1.664927,80.386078,3,1,2.0,3.0,0,0,2.641642,1,0.285889,1.50301,2,0,6,28.99949583201345
34.281681,0,1.673333,77.205685,3,1,2.689929,1.835543,0,0,1.718569,1,0.674348,0.707246,2,0,6,27.573032246837997
23.384374,1,1.725587,82.480214,2,1,2.712747,2.853676,0,0,1.526313,1,1.0,0.173665,2,3,6,27.699763337046242
22.087389,1,1.786238,89.802492,2,1,1.718156,1.631184,0,0,2.0,1,0.0,0.306124,2,3,6,28.145550016494674
21.378039,1,1.718534,80.0,3,1,2.0,3.0,0,0,2.0,1,2.721646,1.269982,2,3,6,27.087799703051385
31.398281,1,1.919543,101.544589,2,1,2.0,1.005391,0,0,2.001936,1,1.0,0.0,2,3,6,27.558850292850366
31.484494,1,1.707613,82.586893,3,1,2.795086,3.250467,0,0,1.367876,1,0.022958,0.0,2,0,6,28.32254157715789
21.709159,1,1.658393,80.0,3,1,2.0,3.0,0,0,2.0,1,2.939733,1.692287,2,3,6,29.088081280405014
30.711381,0,1.536819,65.912688,3,0,2.030256,2.948721,0,0,1.984323,1,0.986414,0.333673,2,3,6,27.907670116702235
34.821442,1,1.805459,90.13868,2,1,2.0,1.80993,0,0,2.174835,1,0.340915,0.020153,2,0,6,27.652597538854735
20.843363,0,1.521008,67.083121,3,0,2.493448,3.0,0,0,1.849997,1,0.954459,1.444532,2,3,6,28.99681268366505
19.443639,1,1.744733,87.27989,2,1,2.442536,3.0,0,0,2.825629,1,3.0,0.0,2,3,6,28.671884558648383
20.492077,0,1.529223,65.140408,3,0,2.003951,3.0,0,0,1.207978,1,1.916751,1.228995,2,3,6,27.855363600543857
22.944349,1,1.799742,89.98168,2,1,1.34138,1.94671,0,0,2.0,1,0.0,0.975504,2,3,6,27.780086510863462
23.0,0,1.681314,80.037202,3,1,2.0,2.9796,0,0,1.964435,1,0.189957,1.73216,2,3,6,28.313544388792945
24.06894,1,1.706912,85.743727,2,1,2.0,2.994198,0,0,2.747302,1,0.0,0.799756,2,3,6,29.429310948798786
23.728707,0,1.663509,80.0,3,1,2.0,3.0,0,0,2.13755,1,0.0,0.124977,2,3,6,28.909439878889835
29.216019,1,1.752265,88.096062,2,1,2.0,1.894384,0,0,2.0,1,0.0,0.0,2,3,6,28.6917423729777
24.751511,1,1.735343,83.337721,2,1,2.607335,3.0,0,0,2.0,1,0.451009,0.630866,2,3,6,27.67393797688525
28.977792,0,1.7,78.0,1,1,3.0,3.0,0,0,1.507638,1,1.82434,1.0,2,0,6,26.989619377162633
17.441593,1,1.7,83.414072,2,0,2.061384,2.579291,0,0,1.909253,1,1.0,0.962468,2,3,6,28.863000692041528
19.126145,0,1.633794,77.858532,2,0,2.696381,3.0,0,0,2.472964,1,1.856119,1.0,2,3,6,29.168333529725388
24.122589,1,1.856759,95.887056,2,1,1.116068,2.449067,0,0,2.0,1,0.92635,1.97117,2,3,6,27.813068756212733
23.0,1,1.77433,90.0,2,1,2.116432,3.0,0,0,1.002292,1,0.0,1.066708,2,3,6,28.58733811572376
28.824194,0,1.7,78.0,1,1,3.0,3.0,0,0,2.147074,1,1.416076,1.0,2,0,6,26.989619377162633
34.204611,1,1.719509,84.416515,3,1,2.031246,3.0,0,0,2.803002,1,1.98448,0.418623,2,0,6,28.55081516555847
28.167799,0,1.658202,78.0,1,1,2.938031,1.532833,0,0,1.931242,1,0.525002,0.371941,2,0,6,28.367413120517668
34.970367,1,1.713348,84.722222,3,1,2.884212,3.0,0,0,3.0,1,2.0,0.8324,2,0,6,28.860654351048073
20.986834,1,1.677178,80.379575,3,1,2.0,2.961706,0,0,2.0,1,1.661556,1.114716,2,3,6,28.57507582912824
22.18881,1,1.717722,81.92991,2,1,2.0,1.152521,0,0,1.723159,1,1.39016,1.094941,2,3,6,27.76749624552283
21.082384,0,1.486484,60.117993,3,0,2.0,1.104642,0,0,1.0,1,0.0,0.969097,2,3,6,27.207209174785646
25.293202,0,1.503379,64.342459,3,0,2.0,1.0,0,0,1.639807,1,0.072117,0.0,2,3,6,28.46824504877277
23.0,1,1.718981,81.66995,2,1,2.0,1.729553,0,0,1.400247,1,0.887923,1.011983,2,3,6,27.63886068739323
34.044229,0,1.665807,77.098973,3,1,2.976975,1.346987,0,0,1.868349,1,0.702538,0.879333,2,0,6,27.78428515656845
33.182127,1,1.838441,97.029249,2,1,2.0,1.977221,0,0,3.0,1,1.0,0.0,2,0,6,28.708022387493138
19.821996,0,1.653431,75.090439,2,0,2.766036,2.443812,0,0,2.707927,1,0.702839,0.827439,2,3,6,27.46707994301588
19.149706,1,1.699818,78.0,2,0,1.096455,2.491315,0,0,2.450069,1,0.0,0.726118,2,3,6,26.99539925912316
17.894784,1,1.731389,84.064875,2,0,2.019674,2.843319,0,0,2.832004,1,1.0,0.608607,2,3,6,28.04305111259598
18.88485,1,1.699667,79.67793,3,0,2.735297,2.157164,0,0,1.087166,1,0.110174,0.003695,2,3,6,27.581022205851035
22.675679,1,1.823765,96.945262,2,1,1.588782,2.601675,0,0,2.469469,1,1.736538,1.886855,2,3,6,29.146662687486856
33.049121,1,1.708742,83.001642,3,1,2.0,1.171027,0,0,2.405172,1,2.300282,0.0,2,0,6,28.42717449835908
19.027417,0,1.588147,73.939268,2,0,3.0,3.362758,0,0,2.0,1,2.892922,1.0,2,3,6,29.315259952034076
24.657598,1,1.7088,83.520113,2,1,2.689577,2.714115,0,0,2.279214,1,0.970661,0.828549,2,3,6,28.602803501087994
18.011718,1,1.680991,79.752916,2,1,2.413156,2.521546,0,0,1.985312,1,0.00705,0.965464,2,3,6,28.223820059113713
27.349745,1,1.835271,97.58826,2,1,2.923433,1.338033,0,0,1.944095,1,1.931829,1.0,2,3,6,28.97324709510424
18.0,1,1.742819,86.565148,2,1,3.0,3.0,0,0,2.0,1,2.040816,0.860321,2,3,6,28.49958290144437
33.009285,1,1.741192,84.773349,3,1,2.0,3.0,0,0,2.035954,1,1.210736,0.0,2,0,6,27.96185725070372
18.0,1,1.759721,86.0805,2,1,2.882522,3.0,0,0,2.452986,1,1.0,0.746651,2,3,6,27.79823021761689
30.079371,1,1.810616,92.860254,2,1,2.0,3.0,0,0,1.622638,1,0.033745,0.105895,2,3,6,28.325472273312137
25.035915,1,1.763101,88.532032,2,1,1.973499,1.081805,0,0,2.0,1,0.0,0.464022,2,3,6,28.48039765513913
18.198322,0,1.543338,71.799982,3,0,3.0,3.087119,0,0,2.0,1,1.403872,1.0,2,3,6,30.144094067413512
23.806789,1,1.732492,84.557797,2,1,2.992205,3.0,0,0,2.413813,1,0.458237,0.688293,2,3,6,28.1715786317037
21.384259,1,1.780679,89.667406,2,1,1.780746,1.471053,0,0,2.0,1,0.467562,0.568668,2,3,6,28.27895339759256
22.730414,1,1.758687,89.673648,2,1,2.164062,2.983201,0,0,2.168904,1,0.752926,0.0,2,3,6,28.992637858839615
21.20563,1,1.704573,80.0,3,1,2.0,3.0,0,0,2.0,1,2.847761,1.413375,2,3,6,27.53333233773086
21.333429,1,1.716545,80.005809,3,1,2.0,2.783336,0,0,2.0,1,2.536615,1.206535,2,3,6,27.152582053532942
32.787101,1,1.903832,99.812443,2,1,2.0,1.863012,0,0,2.196471,1,1.0,0.0,2,0,6,27.537685835013196
32.610018,1,1.742538,83.390983,3,1,2.247704,3.053598,0,0,1.919629,1,0.408023,0.0,2,0,6,27.463417427004597
30.022598,1,1.747739,83.314157,3,1,2.011656,3.165837,0,0,1.844645,1,0.889963,0.395979,2,0,6,27.27505590907768
21.123048,1,1.717037,80.0,3,1,2.0,3.0,0,0,2.0,1,2.270555,1.343044,2,3,6,27.135053330223776
22.989846,0,1.65,80.0,3,1,2.0,3.0,0,0,2.0,1,0.146919,2.0,2,3,6,29.384756657483933
24.320154,0,1.577921,65.293179,3,0,2.03414,2.741413,0,0,1.996384,1,1.276552,1.019452,2,3,6,26.223901315902722
34.098174,1,1.841151,91.798103,2,1,2.0,2.997414,0,0,1.259454,1,0.935217,0.9976,2,0,6,27.080388487702226
21.001282,0,1.517998,64.696248,3,0,2.1239,1.672958,0,0,2.0,1,1.582428,1.313363,2,3,6,28.076094541363865
21.95994,0,1.483284,62.894283,3,0,2.0,1.680838,0,0,1.833635,1,0.281876,0.575848,2,3,6,28.586602734349743
19.795269,1,1.758972,87.861431,2,1,2.332074,3.0,0,0,2.999495,1,2.405963,0.441502,2,3,6,28.397520377483204
19.090023,0,1.562434,70.442775,3,0,2.748243,3.070386,0,0,1.962322,1,1.145752,1.0,2,3,6,28.855798326357583
20.820455,0,1.547066,67.473282,3,0,2.303656,3.0,0,0,1.163111,1,1.926381,1.119877,2,3,6,28.191238255239004
22.087056,1,1.792435,89.998729,2,1,1.904732,2.608416,0,0,1.204175,1,0.0,1.895312,2,3,6,28.01235006686302
22.185756,1,1.784555,89.836692,2,1,1.979944,1.599464,0,0,2.0,1,0.17048,0.819475,2,3,6,28.209401809356734
22.980957,0,1.700216,80.473587,3,1,2.0,2.815255,0,0,1.622214,1,0.463891,1.462664,2,3,6,27.83845714126104
23.0,1,1.672101,80.939733,3,1,2.0,2.395785,0,0,1.40077,1,0.788659,1.544357,2,3,6,28.949212501524535
24.190896,1,1.7,84.849349,2,1,2.0,3.0,0,0,2.056053,1,0.0,1.0,2,3,6,29.359636332179935
23.94003,1,1.721348,83.986714,2,1,2.407817,2.844138,0,0,1.983649,1,0.868721,0.089354,2,3,6,28.344789178533883
26.591628,0,1.7,78.008388,1,1,2.734314,3.0,0,0,3.0,1,0.897702,0.908271,2,3,6,26.992521799307962
31.264628,1,1.803129,91.052215,2,1,2.0,3.0,0,0,1.199517,1,0.047738,0.163329,2,3,6,28.00508651718751
23.629159,0,1.70002,80.420434,2,1,2.0,3.0,0,0,2.386904,1,0.926201,1.34403,2,3,6,27.826485047711472
26.208134,0,1.7,78.041338,1,1,2.784383,3.0,0,0,2.165605,1,0.855973,0.839659,2,0,6,27.003923183391006
17.689057,1,1.713599,83.285753,2,1,2.009952,2.716106,0,0,1.660614,1,1.0,0.60473,2,3,6,28.36300989815832
19.16097,1,1.662728,77.473204,2,0,2.008656,1.402771,0,0,3.0,1,0.112383,0.32803,2,3,6,28.02264316218745
25.45763,1,1.837399,95.952027,2,1,1.122127,2.865657,0,0,2.0,1,1.28775,1.944177,2,3,6,28.42151357389915
22.988004,1,1.80827,91.363293,2,1,1.963965,1.836226,0,0,1.85537,1,0.0,1.667745,2,3,6,27.94120875085603
23.603191,1,1.714508,85.137113,2,1,2.319776,2.884848,0,0,2.154898,1,0.325534,0.954216,2,3,6,28.96275612300397
22.882558,1,1.793451,89.909259,2,1,1.899116,2.375026,0,0,1.39854,1,0.0,1.365793,2,3,6,27.952804512738368
23.586058,0,1.700499,81.108599,2,1,2.042762,2.9774,0,0,1.522426,1,0.501417,1.029135,2,3,6,28.048790462949373
34.432669,1,1.694997,84.451423,3,1,2.129668,2.693646,0,0,2.60669,1,1.170823,0.290898,2,0,6,29.394704864692763
25.472995,0,1.688911,78.434492,1,1,2.182401,2.832018,0,0,2.456939,1,0.038809,0.524015,2,3,6,27.49752208232982
34.647036,1,1.769499,85.0,3,1,2.802696,3.0,0,0,2.978465,1,1.974656,0.936925,2,0,6,27.146777452780274
21.997335,1,1.65,80.0,3,1,2.0,3.0,0,0,2.0,1,0.527341,2.0,2,3,6,29.384756657483933
18.181821,1,1.662669,79.863546,3,0,2.492758,2.270163,0,0,1.992586,1,1.452467,0.864583,2,3,6,28.88929809253194
21.473078,1,1.694423,80.311273,3,1,2.0,2.646717,0,0,2.0,1,2.627515,1.358812,2,3,6,27.972599936221762
27.757187,0,1.505437,63.892071,3,0,2.0,1.0,0,0,1.278578,1,0.02112,0.0,2,3,6,28.191734331702655
25.113537,0,1.505387,63.715219,3,0,2.0,1.193729,0,0,1.846441,1,0.546402,0.235711,2,3,6,28.1155677344721
21.82165,0,1.491441,62.269912,3,0,2.0,1.477581,0,0,1.995035,1,0.324676,0.51743,2,3,6,27.994073366456362
20.670975,0,1.509408,64.852953,3,0,2.294067,3.209508,0,0,2.0,1,1.103088,1.261043,2,3,6,28.465345602123772
22.649792,1,1.685045,81.022119,3,1,2.0,2.756622,0,0,1.606076,1,0.432973,1.749586,2,3,6,28.535178290705556
23.154311,1,1.723072,82.338464,2,1,2.315932,2.658478,0,0,1.568476,1,0.949976,0.544899,2,3,6,27.732939915042515
34.176795,0,1.681021,77.392179,3,1,2.79606,1.971472,0,0,1.921601,1,0.935217,0.704637,2,0,6,27.38739949441692
34.231083,0,1.654067,79.697278,3,1,2.086898,1.818026,0,0,2.088929,1,0.305422,1.040787,2,0,6,29.12978600848356
31.965402,1,1.840708,98.259423,2,1,2.333503,1.820779,0,0,2.559265,1,1.327193,0.481357,2,0,6,29.000428162682297
33.185661,1,1.836007,97.416417,2,1,2.0,1.724887,0,0,3.0,1,1.0,0.0,2,0,6,28.899044698364776
18.741188,0,1.556789,71.788181,3,0,3.0,3.129155,0,0,2.0,1,1.634134,1.0,2,3,6,29.620571977780664
19.955257,0,1.5891,72.713611,2,0,3.0,3.856434,0,0,2.0,1,1.32417,1.0,2,3,6,28.79474634717815
19.684891,1,1.700627,78.048207,2,0,1.653081,2.753418,0,0,2.192063,1,1.474937,0.518542,2,3,6,26.986389897883463
17.997009,1,1.742654,85.0,2,0,2.0,3.0,0,0,2.976229,1,1.0,0.121992,2,3,6,27.989593474399044
17.971786,1,1.754441,85.002884,2,1,2.765769,3.0,0,0,2.845134,1,1.0,0.42683,2,3,6,27.61570437513153
20.432717,1,1.719342,80.790813,3,1,2.215464,2.116195,0,0,1.80996,1,1.910577,0.971746,2,3,6,27.329861700821663
33.954433,0,1.682253,77.431678,3,1,3.0,2.049908,0,0,1.999882,1,1.637368,0.10724,2,0,6,27.361257160009412
17.039058,1,1.799902,95.419668,2,1,2.0,3.0,0,0,3.0,1,1.04729,0.933802,2,3,6,29.453721910560652
33.070142,1,1.709428,83.014033,3,1,2.0,1.044628,0,0,2.01051,1,2.805801,0.0,2,0,6,28.408603588058735
34.993835,1,1.752456,84.783756,3,1,2.63165,2.98212,0,0,2.778587,1,2.667739,0.905181,2,0,6,27.606948619207206
19.005725,0,1.599999,73.513873,2,0,2.942154,2.667711,0,0,2.184768,1,1.524405,0.805008,2,3,6,28.716392536104454
18.850466,0,1.550053,72.9518,2,0,3.0,3.000974,0,0,2.0,1,2.274248,1.0,2,3,6,30.36287670928922
31.540751,1,1.828092,91.495718,2,1,2.0,2.698883,0,0,2.035104,1,0.598438,0.017016,2,0,6,27.378186231612208
23.335391,1,1.71338,82.085549,2,1,2.716909,2.598079,0,0,2.90545,1,1.600431,0.176892,2,3,6,27.96142630347243
19.749627,1,1.680764,79.621463,3,0,1.83746,3.0,0,0,2.0,1,1.194519,1.212762,2,3,6,28.184911689652775
19.565496,1,1.705584,78.025625,2,0,1.936479,2.837388,0,0,2.159987,1,1.475772,0.646514,2,3,6,26.821992058662506
30.357745,1,1.841852,93.614246,2,1,2.045027,2.946063,0,0,1.307563,1,1.442485,0.934493,2,3,6,27.595132499147937
27.0,1,1.834986,99.083478,2,1,2.760607,1.0,0,0,1.336378,1,1.898889,0.487375,2,3,6,29.426305019054062
21.380336,1,1.724839,82.27635,2,1,2.09449,1.873484,0,0,2.0,1,2.079709,0.880414,2,3,6,27.655269196361395
33.151905,1,1.685127,83.986895,3,1,2.0,2.473911,0,0,2.452789,1,0.932792,0.0,2,0,6,29.5764640323046
18.0,1,1.750097,86.372141,2,1,2.907062,3.0,0,0,2.740848,1,1.219827,0.037634,2,3,6,28.200021821145373
32.241587,1,1.757961,87.906019,2,1,2.0,1.79558,0,0,1.855054,1,1.083572,0.218574,2,3,6,28.444620268936507
31.662814,1,1.848965,98.912261,2,1,2.399531,2.623079,0,0,2.535127,1,1.030752,0.606264,2,0,6,28.932952153855812
24.347414,1,1.789193,89.393589,2,1,1.521604,2.174968,0,0,2.0,1,0.0,0.632467,2,3,6,27.92492356468126
24.362124,1,1.716677,85.261339,2,1,2.0,2.676148,0,0,2.083939,1,0.632164,0.993786,2,3,6,28.93176785969343
19.462713,0,1.550122,69.936073,3,0,2.501683,3.394788,0,0,1.337378,1,0.932888,1.0,2,3,6,29.10512591391411
33.864257,0,1.679299,77.355417,3,1,2.76802,2.137068,0,0,1.873591,1,0.966973,0.691944,2,0,6,27.430559936312005
23.807181,1,1.729177,82.52724,2,1,2.742796,2.937607,0,0,1.99467,1,1.0,0.023564,2,3,6,27.600593472310305
25.929746,1,1.772449,105.0,2,1,3.0,3.0,0,0,2.045069,1,1.725931,1.619596,2,3,2,33.42272099368293
26.042738,1,1.837117,105.712219,2,1,3.0,3.0,0,0,2.509147,1,2.0,1.564796,2,3,2,31.322149434407628
30.551762,1,1.784377,102.872505,2,1,2.271306,3.0,0,0,1.771198,1,2.0,0.413752,2,0,2,32.30919086202455
31.386405,0,1.556579,78.233341,2,1,2.13683,2.092179,0,0,1.505381,1,0.0,0.0,2,3,2,32.28862442348924
25.706285,0,1.585547,80.351263,2,1,2.0,1.0,0,0,2.0,1,0.0,0.0,2,3,2,31.962038265656233
22.654316,0,1.621233,82.0,2,1,1.063449,1.0,0,0,2.0,1,0.0,1.482016,2,3,2,31.197729057563272
22.679935,0,1.6084,82.603984,2,1,2.699282,1.0,0,0,2.598632,1,0.292093,2.0,2,3,2,31.931025384574802
24.079524,1,1.733439,97.911865,3,1,2.0,3.0,0,0,2.843675,1,1.309304,1.338655,2,3,2,32.585035332140514
21.196152,1,1.65,88.472359,3,1,2.4277,1.001633,0,0,3.0,1,1.172641,1.0,2,3,2,32.49673425160698
22.596576,0,1.650052,87.272552,3,1,2.87599,1.2919,0,0,2.777712,1,0.432813,1.0,2,3,2,32.05401338645687
23.0,0,1.644161,84.340406,3,1,2.177243,3.0,0,0,2.715572,1,2.230109,0.070897,2,3,2,31.199454626120502
22.754646,1,1.734237,95.0,3,1,2.0,3.0,0,0,2.287248,1,2.669179,1.237867,2,3,2,31.586878504595532
23.252906,1,1.775815,97.813023,3,1,2.0,3.0,0,0,3.0,1,3.0,2.0,2,3,2,31.017103642150904
22.025438,0,1.640426,87.344156,3,1,3.0,1.0,0,0,3.0,1,1.280924,1.77795,2,3,2,32.45791096067855
18.086772,0,1.65,82.13682,2,1,3.0,3.0,0,0,1.0,1,1.02975,1.350099,2,3,2,30.169630853994494
25.994393,1,1.753321,107.998815,2,1,3.0,3.0,0,0,1.776991,1,1.757724,0.0,2,0,2,35.13145374080004
23.0,1,1.706525,90.500055,3,1,2.0,3.0,0,0,1.530493,1,0.967627,1.0,2,3,2,31.075886979944404
31.315593,1,1.673352,90.0,2,1,2.19011,2.029858,0,0,2.348981,1,1.946907,0.0,2,0,2,32.14162983878206
22.661556,1,1.660324,94.189167,3,1,2.0,3.0,0,0,2.0,1,0.0,0.105936,2,3,2,34.16766219420324
23.365649,1,1.757691,95.361795,3,1,2.0,3.0,0,0,3.0,1,3.0,2.0,2,3,2,30.86664017598137
21.72127,1,1.712163,98.699971,3,1,2.0,2.977543,0,0,2.205977,1,2.698874,2.0,2,3,2,33.668735799790326
22.061461,0,1.6,82.040318,3,1,1.362441,2.57038,0,0,2.166228,1,2.232851,1.281141,2,3,2,32.046999218749995
23.0,0,1.61082,82.532994,3,1,2.09663,2.879541,0,0,2.432967,1,1.887012,0.0,2,3,2,31.80779572878973
